X,Y,business_id,account_name,dba,street_address,zip_code,group_,type,subtype,statute,number,status,ownership_transferable,location_transferable,ObjectId
-83.0492616577673,42.3336709266943,240543,"SHOPPERS LOUNGE, LLC",QUEENS BAR,35 E Grand River Ave,48226,Retail - On Premises,Class C,Regular,,L-000262542,Active,Y,Y,1470
-83.1693529068805,42.4453846865944,240694,"NOAH AND CHLOE, INC.",VSOP LIQUOR,10727 W 8 Mile Rd,48221,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000256401,Active,Y,Y,1471
-83.1693529068805,42.4453846865944,240694,"NOAH AND CHLOE, INC.",VSOP LIQUOR,10727 W 8 Mile Rd,48221,Retail - Off Premises,Specially Designated Merchant,,,L-000256402,Active,Y,Y,1472
-83.0636077618379,42.4182853810169,240826,"MASS COMMERCIAL & RESIDENTIAL REALTY MANAGEMENT, INC.",,13837 Conant St,48212,Retail - On Premises,Class C,Regular,,L-000258400,Escrow,Y,Y,1473
-83.1100001937759,42.3149812379527,240832,"MARISCOS EL KORITA, LLC",MI LINDO SAN BLAS,1807 Livernois Ave,48209,Retail - On Premises,Class C,Regular,,L-000255823,Active,Y,Y,1474
-83.1100001937759,42.3149812379527,240832,"MARISCOS EL KORITA, LLC",MI LINDO SAN BLAS,1807 Livernois Ave,48209,Retail - Off Premises,Specially Designated Merchant,,,L-000255824,Active,Y,Y,1475
-83.039581296383,42.340672470159,240887,"DETROIT CITY DISTILLERY, LLC",DETROIT CITY DISTILLERY,1000 Maple St,48207,Manufacturer,Small Distiller,,,L-000267772,Active,Y,Y,1476
-83.039581296383,42.340672470159,240887,"DETROIT CITY DISTILLERY, LLC",DETROIT CITY DISTILLERY,1000 Maple St,48207,Manufacturer,On-Premises Tasting Room Permit,,,L-000418475,Active,,,1477
-82.9211245103698,42.3965963081124,240893,"LA CINA, INC",LA CINA MEXICAN FAMILY RESTAURANT,17201 Mack Ave,48224,Retail - On Premises,Class C,Regular,,L-000256424,Active,Y,Y,1478
-82.9211245103698,42.3965963081124,240893,"LA CINA, INC",LA CINA MEXICAN FAMILY RESTAURANT,17201 Mack Ave,48224,Retail - Off Premises,Specially Designated Merchant,,,L-000256425,Active,Y,Y,1479
-83.203148989428,42.3946494161572,240912,"DOMONIQUE'S EMPIRE, L.L.C.",CHITA'S NEFERTITI BAR,15942 Grand River Ave,48227,Retail - On Premises,Class C,Regular,,L-000265678,Active,Y,Y,1480
-83.0388236357128,42.3309683689473,241004,"BRIGGS SPORTS BAR, INC.",BRIGGS SPORTS BAR,521 E Jefferson Ave,48226,Retail - On Premises,Class C,Regular,,L-000254783,Escrow,Y,Y,1481
-83.0388236357128,42.3309683689473,241004,"BRIGGS SPORTS BAR, INC.",BRIGGS SPORTS BAR,521 E Jefferson Ave,48226,Retail - Off Premises,Specially Designated Merchant,,MCL 436.1533(5)(a),L-000409406,Escrow,Y,N,1482
-83.1961984509869,42.3513301177461,241028,"ABC LIQUOR STORE, INC.",VEGAS LIQUOR & WINE SHOPPE,8024 Greenfield Rd,48228,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000264973,Active,Y,Y,1483
-83.1961984509869,42.3513301177461,241028,"ABC LIQUOR STORE, INC.",VEGAS LIQUOR & WINE SHOPPE,8024 Greenfield Rd,48228,Retail - Off Premises,Specially Designated Merchant,,,L-000264974,Active,Y,Y,1484
-83.1349411396984,42.360981260763,241031,"KAJY LIQUOR, INC.",NEW JOY EXPRESS,5835 Joy Rd,48204,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000258628,Active,Y,Y,1485
-83.1349411396984,42.360981260763,241031,"KAJY LIQUOR, INC.",NEW JOY EXPRESS,5835 Joy Rd,48204,Retail - Off Premises,Specially Designated Merchant,,,L-000258629,Active,Y,Y,1486
-83.0425205184156,42.3330162765593,241035,"BADGHARB, LLC",READY PLAYER ONE,407 E Fort St,48226,Retail - On Premises,Class C,Regular,,L-000279598,Active,Y,Y,1487
-83.0425205184156,42.3330162765593,241035,"BADGHARB, LLC",READY PLAYER ONE,407 E Fort St,48226,Retail - Off Premises,Specially Designated Merchant,,,L-000279606,Active,Y,Y,1488
-83.1409276007867,42.4111184954437,241075,"PIED PIPER FOODS, LLC",PIED PIPER MARKET,16215 Livernois Ave,48221,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000259411,Active,Y,Y,1489
-83.1409276007867,42.4111184954437,241075,"PIED PIPER FOODS, LLC",PIED PIPER MARKET,16215 Livernois Ave,48221,Retail - Off Premises,Specially Designated Merchant,,,L-000259412,Active,Y,Y,1490
-82.9670020998522,42.4206978111228,241343,"JJNS, INC",SUPERSTAR LIQUOR,15038 Houston Whittier St,48205,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000259057,Active,Y,Y,1491
-82.9670020998522,42.4206978111228,241343,"JJNS, INC",SUPERSTAR LIQUOR,15038 Houston Whittier St,48205,Retail - Off Premises,Specially Designated Merchant,,,L-000259058,Active,Y,Y,1492
-83.1768503450564,42.3515978905271,241355,"MORAN FOODS, LLC (A MISSOURI LIMITED LIABILITY COMPANY)",SAVE-A-LOT #976,8000 Schaefer Hwy,48228,Retail - Off Premises,Specially Designated Merchant,,,L-000259256,Escrow,Y,Y,1493
-83.240541187958,42.3714264093716,241356,"MORAN FOODS, LLC (A MISSOURI LIMITED LIABILITY COMPANY)",SAVE-A-LOT STORE #977,20427 Plymouth Rd,48228,Retail - Off Premises,Specially Designated Merchant,,,L-000259051,Escrow,Y,Y,1494
-83.2170046205399,42.4014171725554,242104,"HIBA ONE, INC.",FIFTH AVENUE LIQUOR SPOT,17734 Fenkell St,48227,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000259095,Active,Y,Y,1495
-83.1817172313145,42.4163126827599,238260,"SWEET SOUL, INC",SWEET SOUL BISTRO,13741 W McNichols Rd,48235,Retail - On Premises,Class C,Regular,,L-000250600,Active,Y,Y,1496
-83.2170046205399,42.4014171725554,242104,"HIBA ONE, INC.",FIFTH AVENUE LIQUOR SPOT,17734 Fenkell St,48227,Retail - Off Premises,Specially Designated Merchant,,,L-000259096,Active,Y,Y,1497
-83.1817172313145,42.4163126827599,238260,"SWEET SOUL, INC",SWEET SOUL BISTRO,13741 W McNichols Rd,48235,Retail - Off Premises,Specially Designated Merchant,,,L-000250602,Active,Y,Y,1498
-83.0500003927311,42.3335046980095,242115,1265 STUDIOS LLC,,1265 Griswold St,48226,Retail - On Premises,Class C,Regular,,L-000264119,Active,Y,Y,1499
-83.1394699180499,42.385865548939,238287,"VAYDA, INC.",D & L LIQUOR,13325 Livernois Ave,48238,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000246405,Active,Y,Y,1500
-83.1055188662344,42.43247042986,242160,"BEIRUT LIQUOR, INC.",BEIRUT LIQUOR,214 W 7 Mile Rd,48203,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000402284,Active,Y,Y,1501
-83.1394699180499,42.385865548939,238287,"VAYDA, INC.",D & L LIQUOR,13325 Livernois Ave,48238,Retail - Off Premises,Specially Designated Merchant,,,L-000246406,Active,Y,Y,1502
-83.1055188662344,42.43247042986,242160,"BEIRUT LIQUOR, INC.",BEIRUT LIQUOR,214 W 7 Mile Rd,48203,Retail - Off Premises,Specially Designated Merchant,,,L-000402285,Active,Y,Y,1503
-83.1245029002516,42.3314957764116,238325,"MORENO, LIZAIDA",RINCON TROPICAL,6538 Michigan Ave,48210,Retail - On Premises,Class C,Regular,,L-000265076,Active,Y,Y,1504
-82.9355010412773,42.4172242266122,242170,"JOHNSON-BROOKINS, JASMYNE S",BROOKINS WAY,17175 Harper Ave,48224,Retail - On Premises,Class C,Regular,,L-000269366,Active,Y,Y,1505
-83.0607573319829,42.3518040857981,242225,"ROCK CITY, LLC",ROCK CITY EATERY,4216 Woodward Ave,48201,Retail - On Premises,Class C,Regular,,L-000266477,Active,Y,Y,1506
-83.0607573319829,42.3518040857981,242225,"ROCK CITY, LLC",ROCK CITY EATERY,4216 Woodward Ave,48201,Retail - Off Premises,Specially Designated Merchant,,,L-000266478,Active,Y,Y,1507
-83.0640167818547,42.3505721288243,242257,"COBBS CORNER BAR, LLC",,4201 Cass Ave,48201,Retail - On Premises,Class C,Regular,,L-000280376,Active,Y,Y,1508
-83.0640167818547,42.3505721288243,242257,"COBBS CORNER BAR, LLC",,4201 Cass Ave,48201,Retail - Off Premises,Specially Designated Merchant,,,L-000280397,Active,Y,Y,1509
-83.0468483867572,42.3315568858956,242326,"800 PARC, LLC",,800 Woodward Ave,48226,Retail - On Premises,Class C,Regular,,L-000259437,Active,Y,Y,1510
-83.0468483867572,42.3315568858956,242326,"800 PARC, LLC",,800 Woodward Ave,48226,Retail - Off Premises,Specially Designated Merchant,,,L-000263234,Active,Y,Y,1511
-83.2140152994639,42.3725489727132,242328,"PLYMOUTH ROAD ENTERTAINMENT, LLC",,17040 Plymouth Rd,48227,Retail - On Premises,Class C,Regular,,L-000261439,Escrow,Y,Y,1512
-83.129868832091,42.29639485781,242387,"WOODMERE MANAGEMENT, INC.",WOODSIDE PARTY STORE,9210 W Fort St,48209,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000261073,Active,Y,Y,1513
-83.129868832091,42.29639485781,242387,"WOODMERE MANAGEMENT, INC.",WOODSIDE PARTY STORE,9210 W Fort St,48209,Retail - Off Premises,Specially Designated Merchant,,,L-000261074,Active,Y,Y,1514
-83.0602530779695,42.3440059459121,242403,"JBD DETROIT, LLC",JIM BRADY'S DETROIT,3175 Cass Ave,48201,Retail - On Premises,Class C,Regular,,L-000264644,Escrow,Y,Y,1515
-83.0616724242033,42.3442225974866,242444,"DSY CORKTOWN, LLC",,474 Peterboro St,48201,Retail - On Premises,Class C,Regular,,L-000274963,Active,Y,Y,1516
-83.0616724242033,42.3442225974866,242444,"DSY CORKTOWN, LLC",,474 Peterboro St,48201,Retail - Off Premises,Specially Designated Merchant,,,L-000274967,Active,Y,Y,1517
-82.9414053208901,42.3738104935089,242524,"KSM HOLDINGS, LLC",,14628 E Jefferson Ave,48215,Retail - On Premises,Class C,Regular,,L-000401120,Escrow,Y,Y,1518
-83.0523962229501,42.3366086073127,242564,"THE ROYCE DETROIT, LLC",THE ROYCE DETROIT,76 W Adams Ave,48226,Retail - On Premises,Class C,Regular,,L-000265743,Active,Y,Y,1519
-83.0523962229501,42.3366086073127,242564,"THE ROYCE DETROIT, LLC",THE ROYCE DETROIT,76 W Adams Ave,48226,Retail - Off Premises,Specially Designated Merchant,,,L-000265745,Active,Y,Y,1520
-83.0466822038195,42.3327964034566,242570,"RAAC HOSPITALITY, INC.",CALEXICO,1040 Woodward Ave,48226,Retail - On Premises,Class C,Regular,,L-000265616,Active,Y,Y,1521
-83.0415168343419,42.3356070618296,242572,"ACW DETROIT, LLC",WAHLBURGERS,569 Monroe St,48226,Retail - On Premises,Class C,Regular,,L-000265360,Active,Y,Y,1522
-83.0415168343419,42.3356070618296,242572,"ACW DETROIT, LLC",WAHLBURGERS,569 Monroe St,48226,Retail - Off Premises,Specially Designated Merchant,,,L-000265361,Active,Y,Y,1523
-83.1522330190116,42.4456086195898,242703,"LUCKY PARTY STORE, INC.",HI EIGHT MARKET,8065 W 8 Mile Rd,48221,Retail - Off Premises,Specially Designated Merchant,,,L-000263098,Active,Y,Y,1524
-83.0670515046835,42.3713389518423,242704,KIESLING LLC,KIESLING,449 E Milwaukee St,48202,Retail - On Premises,Class C,Regular,,L-000402651,Active,Y,Y,1525
-83.1241093096981,42.3067878461707,242711,"LA PASADA, INC.","LA PASADA, INC.",1601 Springwells St,48209,Retail - On Premises,Class C,Regular,,L-000266074,Active,Y,Y,1526
-83.1499348320708,42.4025274135234,242806,"SSC BUSINESS, INC.",DETROIT PALACE,8105 Fenkell St,48238,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000262193,Active,Y,Y,1527
-83.1499348320708,42.4025274135234,242806,"SSC BUSINESS, INC.",DETROIT PALACE,8105 Fenkell St,48238,Retail - Off Premises,Specially Designated Merchant,,,L-000262196,Active,Y,Y,1528
-83.0443583951301,42.3355266590803,242868,"BASEMENT BURGER BAR DETROIT, INC.",BASEMENT BURGER BAR,1326 Brush St,48226,Retail - On Premises,Class C,Regular,,L-000272879,Active,Y,Y,1529
-83.0443583951301,42.3355266590803,242868,"BASEMENT BURGER BAR DETROIT, INC.",BASEMENT BURGER BAR,1326 Brush St,48226,Retail - Off Premises,Specially Designated Merchant,,,L-000272880,Active,Y,Y,1530
-83.0489804985582,42.3327140799248,242964,"LALO II, L.L.C.",,1224 Griswold St,48226,Retail - On Premises,Class C,Regular,,L-000273593,Active,Y,Y,1531
-83.0489804985582,42.3327140799248,242964,"LALO II, L.L.C.",,1224 Griswold St,48226,Retail - Off Premises,Specially Designated Merchant,,,L-000273594,Active,Y,Y,1532
-83.231059076672,42.3866517530457,238328,"MARTIN YH, INC.",SCHOOLCRAFT LIQUOR,19306 Schoolcraft,48223,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000244614,Active,Y,Y,1533
-83.231059076672,42.3866517530457,238328,"MARTIN YH, INC.",SCHOOLCRAFT LIQUOR,19306 Schoolcraft,48223,Retail - Off Premises,Specially Designated Merchant,,,L-000244615,Active,Y,Y,1534
-83.1790878175621,42.4090953801655,238344,"SABAH, LLC",SUNKISS MARKET,13535 Puritan St,48227,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000246534,Active,Y,Y,1535
-83.1790878175621,42.4090953801655,238344,"SABAH, LLC",SUNKISS MARKET,13535 Puritan St,48227,Retail - Off Premises,Specially Designated Merchant,,,L-000246535,Active,Y,Y,1536
-83.189017319504,42.3725840157238,238364,"JOHNSON'S SOUTHERN BAR & GRILL, LLC",JOHNSON'S SOUTHERN BAR & GRILL,14701 Plymouth Rd,48227,Retail - On Premises,Class C,Regular,,L-000246794,Escrow,Y,Y,1537
-83.0392234884222,42.433412694866,238384,"V & D QUICK STOP MARKET, INC.",KWIK STOP LIQUOR,6250 E 7 Mile Rd,48234,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000247399,Active,Y,Y,1538
-83.0392234884222,42.433412694866,238384,"V & D QUICK STOP MARKET, INC.",KWIK STOP LIQUOR,6250 E 7 Mile Rd,48234,Retail - Off Premises,Specially Designated Merchant,,,L-000247400,Active,Y,Y,1539
-83.0660600835118,42.3604946995935,238445,"RIGHT HANDED LEFTY, LLC",CHARTREUSE KITCHEN & COCKTAILS,15 E Kirby St,48202,Retail - On Premises,Class C,Regular,,L-000248828,Active,Y,Y,1540
-83.0660600835118,42.3604946995935,238445,"RIGHT HANDED LEFTY, LLC",CHARTREUSE KITCHEN & COCKTAILS,15 E Kirby St,48202,Retail - Off Premises,Specially Designated Merchant,,,L-000248829,Active,Y,Y,1541
-82.9200795729633,42.4093317053153,238521,"FRANK'S LIQUOR ENTERPRISE, INC.",PONY KEG WINE SHOPPE,17900 E Warren Ave,48224,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000250211,Active,Y,Y,1542
-82.9200795729633,42.4093317053153,238521,"FRANK'S LIQUOR ENTERPRISE, INC.",PONY KEG WINE SHOPPE,17900 E Warren Ave,48224,Retail - Off Premises,Specially Designated Merchant,,,L-000250213,Active,Y,Y,1543
-83.0599656170786,42.3441158579841,238526,BEACOZ LLC,8 DEGREE PLATO DETROIT,3409 Cass Ave,48201,Retail - On Premises,Class C,Regular,,L-000253041,Active,Y,Y,1544
-83.0599656170786,42.3441158579841,238526,BEACOZ LLC,8 DEGREE PLATO DETROIT,3409 Cass Ave,48201,Retail - Off Premises,Specially Designated Merchant,,,L-000253042,Active,Y,Y,1545
-82.9764438911549,42.4376886127595,238550,"DETROIT BLUES CAFE, LLC",DETROIT BLUES CAFE,14493 Gratiot Ave,48205,Retail - On Premises,Class C,Regular,,L-000256798,Active,Y,Y,1546
-83.0774561444438,42.3255571827445,238569,"BAGLEY STREET EATS, INC.","PESO BAR, BAGLEY CENTRAL",2545-2547 Bagley St,48216,Retail - On Premises,Class C,Regular,,L-000255370,Active,Y,Y,1547
-83.0774561444438,42.3255571827445,238569,"BAGLEY STREET EATS, INC.","PESO BAR, BAGLEY CENTRAL",2545-2547 Bagley St,48216,Retail - Off Premises,Specially Designated Merchant,,,L-000255371,Active,Y,Y,1548
-83.0439694964773,42.334546807722,238571,THE OLD SHILLELAGH LLC,THE OLD SHILLELAGH,349 Monroe Ave,48226,Retail - On Premises,Class C,Regular,,L-000251684,Active,Y,Y,1549
-83.0439694964773,42.334546807722,238571,THE OLD SHILLELAGH LLC,THE OLD SHILLELAGH,349 Monroe Ave,48226,Retail - Off Premises,Specially Designated Merchant,,,L-000251685,Active,Y,Y,1550
-83.0472862274233,42.3363842246713,238638,"RCL RESTAURANTS, INC.",VERTICAL DETROIT,1538 Centre St,48226,Retail - On Premises,Class C,Resort,MCL 436.1531(2),L-000255792,Active,Y,Y,1551
-83.0472862274233,42.3363842246713,238638,"RCL RESTAURANTS, INC.",VERTICAL DETROIT,1538 Centre St,48226,Retail - Off Premises,Specially Designated Merchant,,,L-000255793,Active,Y,Y,1552
-82.977000419033,42.4085739340467,238662,"SESI LIQUOR STORE, INC.",,9820 Dickerson St,48213,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000246305,Escrow,Y,Y,1553
-82.977000419033,42.4085739340467,238662,"SESI LIQUOR STORE, INC.",,9820 Dickerson St,48213,Retail - Off Premises,Specially Designated Merchant,,,L-000246306,Escrow,Y,Y,1554
-83.0603143188174,42.344286232238,238668,"THE PETERBORO, LLC",THE PETERBORO,420 Peterboro St,48201,Retail - On Premises,Class C,Regular,,L-000259666,Active,Y,Y,1555
-83.0457009542717,42.412045063525,238709,"SUPER X MANAGEMENT, INC",SUPER X MARKET,5637 Charles St,48212,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000251507,Active,Y,Y,1556
-83.0457009542717,42.412045063525,238709,"SUPER X MANAGEMENT, INC",SUPER X MARKET,5637 Charles St,48212,Retail - Off Premises,Specially Designated Merchant,,,L-000251508,Active,Y,Y,1557
-83.2557902713656,42.400254003455,238741,"DMS LIQUOR, INC",REGAL SPIRITS,21741 Fenkell St,48223,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000254911,Active,Y,Y,1558
-83.2557902713656,42.400254003455,238741,"DMS LIQUOR, INC",REGAL SPIRITS,21741 Fenkell St,48223,Retail - Off Premises,Specially Designated Merchant,,,L-000254912,Active,Y,Y,1559
-83.1935818508038,42.4089715270562,238780,"BRANDON'S BEER & WINE, INC.",BRANDON'S MARKET,15050 Puritan St,48227,Retail - Off Premises,Specially Designated Merchant,,,L-000249455,Active,Y,Y,1560
-83.1935818508038,42.4089715270562,238780,"BRANDON'S BEER & WINE, INC.",BRANDON'S MARKET,15050 Puritan St,48227,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000430561,Active,Y,Y,1561
-83.0429387290962,42.3509933504251,238847,SOUTH OF BASELINE LLC,,3434 Russell St,48207,Retail - On Premises,Class C,Regular,,L-000258989,Active,Y,Y,1562
-83.0429387290962,42.3509933504251,238847,SOUTH OF BASELINE LLC,,3434 Russell St,48207,Retail - Off Premises,Specially Designated Merchant,,,L-000258990,Active,Y,Y,1563
-83.0639631380592,42.3477928329289,238858,"KAYE MANAGEMENT, LLC",HONEST JOHN'S BAR & NO GRILL,488 Selden St,48201,Retail - On Premises,Class C,Regular,,L-000251078,Active,Y,Y,1564
-83.0639631380592,42.3477928329289,238858,"KAYE MANAGEMENT, LLC",HONEST JOHN'S BAR & NO GRILL,488 Selden St,48201,Retail - Off Premises,Specially Designated Merchant,,,L-000251079,Active,Y,Y,1565
-83.0604220447863,42.3784197796234,238960,"CLAY STREET ENTERTAINMENT, LLC",THE RUSSELL,1600 Clay St,48211,Retail - On Premises,Class C,Regular,,L-000250683,Active,Y,Y,1566
-83.2183014805864,42.3864333985431,238974,"ASHTON LIQUOR, INC.",ASHTON LIQUOR,17741 Schoolcraft,48223,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000252734,Active,Y,Y,1567
-83.2183014805864,42.3864333985431,238974,"ASHTON LIQUOR, INC.",ASHTON LIQUOR,17741 Schoolcraft,48223,Retail - Off Premises,Specially Designated Merchant,,,L-000252735,Active,Y,Y,1568
-83.0449442089848,42.3300628568803,238977,"FIELD OF MARS, LLC",TOWNHOUSE,500 Woodward Ave,48226,Retail - On Premises,Class C,Regular,,L-000252261,Active,Y,Y,1569
-83.0449442089848,42.3300628568803,238977,"FIELD OF MARS, LLC",TOWNHOUSE,500 Woodward Ave,48226,Retail - Off Premises,Specially Designated Merchant,,,L-000252263,Active,Y,Y,1570
-83.0454313402105,42.3310188069458,239193,CENTRAL BAR & GRILL LLC,CENTRAL KITCHEN,660 Woodward Ave,48226,Retail - On Premises,Class C,Regular,,L-000252895,Active,Y,Y,1571
-83.0454313402105,42.3310188069458,239193,CENTRAL BAR & GRILL LLC,CENTRAL KITCHEN,660 Woodward Ave,48226,Retail - Off Premises,Specially Designated Merchant,,,L-000252897,Active,Y,Y,1572
-83.070132580581,42.43303020717,239242,"SAWAF, FADIA",,3327 E 7 Mile Rd,48234,Retail - Off Premises,Specially Designated Merchant,,,L-000254818,Escrow,Y,Y,1573
-83.1721375584971,42.409546473473,239364,"DEZ & KHLOE, INC.",DESMOND'S ELEGANT AFFAIRS,12924-12926 Puritan St,48227,Retail - On Premises,Class C,Regular,,L-000249649,Active,Y,Y,1574
-83.1723168748042,42.4097792013784,239365,"DEZ & KHLOE, INC.",DESMOND'S,12918 Puritan St,48227,Retail - Off Premises,Specially Designated Merchant,,,L-000249647,Active,Y,Y,1575
-83.0652971829686,42.3574547047057,262387,SHIELDS DETROIT LLC,SHIELDS PIZZA,5057 WOODWARD AVE,48202,Retail - On Premises,Class C,Regular,,L-000413758,Active,Y,Y,1576
-83.0652971829686,42.3574547047057,262387,SHIELDS DETROIT LLC,SHIELDS PIZZA,5057 WOODWARD AVE,48202,Retail - Off Premises,Specially Designated Merchant,,,L-000413759,Active,Y,Y,1577
-83.0659497326657,42.3473752162215,262439,BARCADE DETROIT LLC (A DELAWARE LIMITED LIABILITY COMPANY),,666 SELDEN ST,48201,Retail - On Premises,Class C,Regular,,L-000413961,Active,Y,Y,1578
-83.0659497326657,42.3473752162215,262439,BARCADE DETROIT LLC (A DELAWARE LIMITED LIABILITY COMPANY),,666 SELDEN ST,48201,Retail - Off Premises,Specially Designated Merchant,,,L-000413962,Active,Y,Y,1579
-83.048859699407,42.3354534910281,262453,"METROPOLITAN MANAGER, LLC & METROPOLITAN MASTER TENANT LLC",,33 John R St,48226,Retail - On Premises,B-Hotel,Regular,,L-000414002,Active,Y,Y,1580
-83.048859699407,42.3354534910281,262453,"METROPOLITAN MANAGER, LLC & METROPOLITAN MASTER TENANT LLC",,33 John R St,48226,Retail - Off Premises,Specially Designated Merchant,,MCL 436.1533(5)(a),L-000414003,Active,Y,N,1581
-83.0454313402105,42.3310188069458,262459,SUNNY SIDE ENTERTAINMENT LLC,,660 WOODWARD AVE,48226,Retail - On Premises,Class C,Regular,,L-000414013,Escrow,Y,Y,1582
-83.2288514623697,42.3574001071988,262465,"JR SUPERIOR, INC.",WEST END LIQUOR STORE,19201 Joy Rd,48228,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000414022,Active,Y,Y,1583
-83.2288514623697,42.3574001071988,262465,"JR SUPERIOR, INC.",WEST END LIQUOR STORE,19201 Joy Rd,48228,Retail - Off Premises,Specially Designated Merchant,,,L-000414023,Active,Y,Y,1584
-83.0506695118537,42.3284048460787,262729,"CHICKPEA DEVELOPMENT, LLC",,422 W CONGRESS ST,48226,Retail - On Premises,Class C,Regular,,L-000415007,Escrow,Y,Y,1585
-83.0381603403683,42.3438101306337,262798,"LE' CULTURE CAFE, LLC",LE'CULTURE CAFE,1428 Gratiot Ave,48207,Retail - On Premises,Class C,Regular,,L-000415166,Active,Y,Y,1586
-83.0485408037693,42.3294403214774,262815,"HB HOSPITALITY DETROIT, LLC",,625 Shelby St,48226,Retail - On Premises,Class C,Regular,,L-000415194,Escrow,,,1587
-83.0485408037693,42.3294403214774,262815,"HB HOSPITALITY DETROIT, LLC",,625 Shelby St,48226,Retail - Off Premises,Specially Designated Merchant,,,L-000415195,Escrow,,,1588
-83.0449442089848,42.3300628568803,262856,"WOODWARD AVENUE MARKET, LLC",,500 WOODWARD AVE,48226,Retail - Off Premises,Specially Designated Merchant,,,L-000415282,Escrow,Y,Y,1589
-83.0449442089848,42.3300628568803,262856,"WOODWARD AVENUE MARKET, LLC",,500 WOODWARD AVE,48226,Retail - On Premises,Class C,Regular,,L-000415283,Escrow,Y,Y,1590
-83.0499975684279,42.3332528535996,262865,"LEILA RESTAURANT, LLC",LEILA,1249 GRISWOLD ST,48226,Retail - On Premises,Class C,Regular,,L-000415295,Active,Y,Y,1591
-83.0499975684279,42.3332528535996,262865,"LEILA RESTAURANT, LLC",LEILA,1249 GRISWOLD ST,48226,Retail - Off Premises,Specially Designated Merchant,,MCL 436.1533(5)(a),L-000415302,Active,Y,N,1592
-82.9571619605181,42.3804073788829,262965,EASTBANK SPIRITS LLC,"EASTBANK SPIRITS, LLC",13124 Charlevoix St,48215,Manufacturer,Small Distiller,,,L-000415540,Active,,,1593
-83.0485863492525,42.330578970963,263014,DETROIT GALLEY LLC (A DELAWARE LIMITED LIABILITY COMPANY),FORT STREET GALLEY,160 W FORT ST,48226,Retail - On Premises,Class C,Regular,,L-000415656,Active,Y,Y,1594
-83.0485863492525,42.330578970963,263014,DETROIT GALLEY LLC (A DELAWARE LIMITED LIABILITY COMPANY),FORT STREET GALLEY,160 W FORT ST,48226,Retail - Off Premises,Specially Designated Merchant,,,L-000415657,Active,Y,Y,1595
-83.0649736798718,42.3311079436405,263058,CH CORKTOWN LLC,DETROIT AXE,1375 Michigan Ave,48226,Retail - On Premises,Class C,Regular,,L-000415769,Escrow,Y,Y,1596
-83.1358073159566,42.3528197273653,263088,"GIVHAN, ROSALIND E",DREAM GIRLS,8050 Livernois Ave,48204,Retail - On Premises,Class C,Regular,,L-000426745,Escrow,Y,Y,1597
-83.070132580581,42.43303020717,263136,"W LIQUOR, INC.",W LIQUOR,3327 E 7 Mile Rd,48234,Retail - Off Premises,Specially Designated Merchant,,,L-000415951,Active,Y,Y,1598
-83.070132580581,42.43303020717,263136,"W LIQUOR, INC.",W LIQUOR,3327 E 7 Mile Rd,48234,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000415952,Active,Y,Y,1599
-82.9264806469794,42.4015468939746,263152,"CADIEUX OPERATIONS, LLC",CADIEUX OPERATIONS,4300 Cadieux Rd,48224,Retail - Off Premises,Specially Designated Merchant,,,L-000415991,Active,Y,Y,1600
-82.9264806469794,42.4015468939746,263152,"CADIEUX OPERATIONS, LLC",CADIEUX OPERATIONS,4300 Cadieux Rd,48224,Retail - On Premises,Class C,Regular,,L-000415992,Active,Y,Y,1601
-83.0710093515696,42.3316260819216,263224,CABRESTO TASTING ROOM LLC,TOMA DETROIT,1830 Michigan Ave,48216,Retail - On Premises,Class C,Regular,,L-000416097,Escrow,Y,Y,1602
-83.0449442089848,42.3300628568803,263227,"WOODWARD AVENUE MARKET, LLC",PLUM MARKET,500 WOODWARD AVE,48226,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000416105,Escrow,Y,Y,1603
-83.0449442089848,42.3300628568803,263227,"WOODWARD AVENUE MARKET, LLC",PLUM MARKET,500 WOODWARD AVE,48226,Retail - Off Premises,Specially Designated Merchant,,,L-000416106,Escrow,Y,Y,1604
-83.2063421508184,42.4011409613243,263232,SGA GROUP INC,FENKELL SUPER FOODS,16159 Fenkell St,48227,Retail - Off Premises,Specially Designated Merchant,,MCL 436.1533(5),L-000416111,Active,Y,Y,1605
