X,Y,Establishment_ID,Name,Address,Zip_Code,Owner,License_Number,License_Type,Most_Recent_License_Date,Establishment_Type,Status,Restaurant_Complexity_Level,Review_Frequency_in_Days,ObjectId
-83.0962557381635,42.3201715049658,5409,PizzaPlex,4454 W Vernor,48214,Andrew McUsic,220965,Fixed Establishment,2018/04/17 00:00:00+00,Food Service Establishment,Open,High,180,1741
-83.0632849657153,42.3317178096879,429,PJ's Lager House,1254 Michigan Ave,48226,"Grootka, Inc.",061654,Fixed Establishment,2020/04/22 00:00:00+00,Food Service Establishment,Open,Low,365,1742
-83.0420531734823,42.3353719333021,4487,Plaka Level 2,535 Monroe St,48226,PLAKA / LEVEL TWO BAR & ROOFTO,078794,Fixed Establishment,2020/05/11 00:00:00+00,Food Service Establishment,Open,,365,1743
-82.9834642915756,42.4491271538842,725,Player's,13710 E Eight Mile Rd,48205,Stanley Masakowski,077560,Fixed Establishment,1970/01/01 00:00:00+00,Food Service Establishment,Open,Low,180,1744
-83.0265083134792,42.4233109956109,4987,Playhouse Entertainment East,7468 E Davison Ave,48212,Rhonda Pratt,208174,Fixed Establishment,2016/04/14 00:00:00+00,Food Service Establishment,Permanently Closed,,90.0,1745
-83.0489054973168,42.360058814213,1963,Plymouth Educational Center,1460 E Forest Ave,48207,Jessie Kilgore,038632,Fixed Establishment,2019/04/29 00:00:00+00,Non-Public School,Open,,210,1746
-83.2377898539569,42.3721406292459,5299,Plymouth Ocean Delight- Manhattan Fish,20100 Plymouth Rd Suite B,48228,Basal B. Alden,202873,Fixed Establishment,1970/01/01 00:00:00+00,Food Service Establishment,Open,,180,1747
-83.2342613388946,42.3716249963583,2471,Ply Produce and Deli,19615 Plymouth Rd,48228,Sam Fakaoury,081052,Fixed Establishment,1970/01/01 00:00:00+00,Food Service Establishment,Open,High,180,1748
-83.0626402080049,42.3535811279576,51623056,Poke Poke,4501 Woodward Ave,48201,Poke Poke Midtown LLC,241590,Fixed Establishment,2020/04/23 00:00:00+00,Food Service Establishment,Open,Medium,365,1749
-83.1027067504246,42.3194219798007,3647,Pollo Chapin,2054 Junction Ave,48209,Mr. & Mrs. Arqueta,064066,Fixed Establishment,2014/04/21 00:00:00+00,Food Service Establishment,,,180,1750
-83.1222067183505,42.3163285099705,3858,Pollos Los Gallos,7135 Dix Ave,48209,Ricardo Hernandez,064632,Fixed Establishment,2020/05/12 00:00:00+00,Food Service Establishment,Open,,180,1751
-83.0476709578932,42.3280044137053,51622736,Pontchartrain Hotel-Jefferson House/Main,2 Washington Blvd,48226,Robert L Webster,238182,Fixed Establishment,2020/06/05 00:00:00+00,Food Service Establishment,Open,,180,1752
-83.0476709578932,42.3280044137053,4768,Pontchartrain Hotel - Tabbacci,2 Washington Blvd,48226,"Ponchartrain Hotel Detroit, LL",078940,Fixed Establishment,2020/06/05 00:00:00+00,Food Service Establishment,Open,Medium,365,1753
-83.0476709578932,42.3280044137053,4918,Pontchartrain Hotel- Top of the Pontch,2 Washington Blvd,48226,Ponchartrain Detroit Hotel LLC,201920,Fixed Establishment,2020/06/05 00:00:00+00,Food Service Establishment,Open,High,180,1754
-82.9420973362726,42.38852478495,51623257,Pop Culture Vegan Cafe,15439 Mack Ave,48224,Brandon K. Thomas,PS15439,Fixed Establishment,2020/06/29 00:00:00+00,Food Service Establishment,Open,,365,1755
-82.9403396207225,42.4143640786882,3738,Popeye's Chicken & Biscuits,16701 Harper Ave,48205,"Brodersen, John",064082,Fixed Establishment,1970/01/01 00:00:00+00,Food Service Establishment,Open,Medium,180,1756
-82.9750840421391,42.3895449244499,1796,Popeye's Chicken & Biscuits,12218 E Warren Ave,48215,"Broderson Enterprises of MI, L",035420,Fixed Establishment,2019/04/29 00:00:00+00,Food Service Establishment,Open,Medium,180,1757
-83.1973810812618,42.3601271969332,1190,Popeye's Chicken & Biscuits,8997 Greenfield Rd,48228,"G.S. Foods, Inc.,Gregory Scott",035285,Fixed Establishment,1970/01/01 00:00:00+00,Food Service Establishment,Temporarily Closed,Medium,180,1758
-83.169780887638,42.4156235389682,1304,Popeye's Chicken & Biscuits,16920 Meyers Rd,48235,Gregory Scott,035421,Fixed Establishment,1970/01/01 00:00:00+00,Food Service Establishment,Open,Medium,180,1759
-82.9779264338689,42.4338167306464,2049,Popeye's Chicken & Biscuits,14180 Gratiot Ave,48205,Broderson Enterprises of Mi,039632,Fixed Establishment,2019/04/29 00:00:00+00,Food Service Establishment,Open,Medium,180,1760
-83.1394729947797,42.3931556221719,1675,Popeye's Chicken & Biscuits #5522,14300 Livernois Ave,48238,Broderson Mgmt,036028,Fixed Establishment,2019/04/29 00:00:00+00,Food Service Establishment,Open,Medium,180,1761
-83.2168279650427,42.4003745111947,2100,Popeye's Chicken & Biscuits #6095,17700 Grand River Ave,48227,"Brodersen Enterpr. of MI, LLC",040066,Fixed Establishment,2019/04/29 00:00:00+00,Food Service Establishment,Open,Medium,180,1762
-83.2497281065534,42.4431945568203,415,Popeye's Lousiana Kitchen,20919 W Eight Mile Rd,48219,John Brodersen,229303,Fixed Establishment,2020/05/07 00:00:00+00,Food Service Establishment,Open,Medium,180,1763
-83.1844561164624,42.4449134566129,5151,Pop'n Smoke BBQ,13849 W Eight Mile Rd,48235,Barbara Garrett,220931,Fixed Establishment,2019/04/29 00:00:00+00,Food Service Establishment,Permanently Closed,,180,1764
-83.0601133234675,42.3508437885628,5059,Popolux,4120 Woodward Ave,48201,David Zainea,200088,Fixed Establishment,1970/01/01 00:00:00+00,Food Service Establishment,Open,Medium,365,1765
-83.0397650584525,42.3290278798544,3240,Potbelly Sandwich Shop,300 Renaissance Center,48226,Potbelly Sandwich Works LLC,051188,Fixed Establishment,2019/04/25 00:00:00+00,Food Service Establishment,Open,Medium,365,1766
-83.0474273994668,42.3312421800515,4779,Potbelly Sandwich Shop,777 Woodward Ave #150,48226,Potbelly Sandwich Works  LLC,202046,Fixed Establishment,2020/05/19 00:00:00+00,Food Service Establishment,Open,Medium,365,1767
-83.1337156175637,42.3442182804504,51623254,Power Hope & Grace Church,6495 W Warren Ave,4821,,PS061920,Fixed Establishment,1970/01/01 00:00:00+00,Food Service Establishment,,,90.0,1768
-83.1532106160094,42.2939694133238,2823,Power Strip,403 S Dix Ave. ,48217,Richard Skinner,203413,Fixed Establishment,1970/01/01 00:00:00+00,Food Service Establishment,Open,,365,1769
-83.0042169916063,42.419586641688,309,P.P.H. Lounge,11526 Portlance St,48205,Josephine L. Anderson,033995,Fixed Establishment,1970/01/01 00:00:00+00,Food Service Establishment,Open,Low,365,1770
-83.1801617283315,42.4299069487811,3988,"Precise Home Health Care Services, LLC",18940 Schaefer Hwy,48235,David Walker,062771,Fixed Establishment,2020/05/15 00:00:00+00,Food Service Establishment,Open,,365,1771
-83.1309861377768,42.2954274970165,1606,Prelja's Ham Palace,9405 Fort St W,48209,Sinistaj Prelja,035889,Fixed Establishment,2019/04/29 00:00:00+00,Food Service Establishment,Open,,180,1772
-83.0638045234278,42.3950494120796,5390,Premier Ice Cream,2217 Evaline St,48212,Tawfik Almasmari,221022,Mobile Food Establishment,2019/05/15 00:00:00+00,Food Service Establishment,Seasonal,,395,1773
-83.0540973365525,42.328414576131,5419,Press Room Cafe,615 W Lafayette Blvd,48226,615 Lafayette Master Tenant LL,218122,Fixed Establishment,2019/04/22 00:00:00+00,Food Service Establishment,Open,High,180,1774
-83.1435974243538,42.3378072456927,2583,Priest Annex,5901 Casper St,4821,Detroit Board of Education,044318,Fixed Establishment,2019/04/15 00:00:00+00,Public School,Open,,180,1775
-83.1444861114947,42.337509028346,944,Priest Elementary,7840 Wagner St,4821,Detroit Board of Education,034981,Fixed Establishment,2019/04/15 00:00:00+00,Public School,Open,,180,1776
-83.0492611825586,42.3322962501642,51622498,Prime + Proper,1145 Griswold St ,48226,Jeremy Sasson,221003,Fixed Establishment,2019/04/26 00:00:00+00,Food Service Establishment,Open,High,180,1777
-83.1266234291753,42.3169188497287,5223,Primo's Tacos,7643 Dix Ave,48216,Pascual Guzman ,038505,Mobile Food Establishment,2019/05/02 00:00:00+00,LHD - Mobile Food Establishmen,Seasonal,Medium,210,1778
-83.0285667247993,42.3571058203234,600,Prince Hall Grand Lodge,3500 McDougall Rd,48207,Metropolitan Prince Hall G.L.,237173,Fixed Establishment,2019/04/29 00:00:00+00,Food Service Establishment,Open,Low,395,1779
-82.9909491991517,42.4345444507312,3497,Prince Pizza Chicken & Ribs,13000 E Seven Mile Rd,48205,Serwan Thomas,055118,Fixed Establishment,1970/01/01 00:00:00+00,Food Service Establishment,Open,High,180,1780
-83.262399918021,42.3713194286988,2605,Prince Pizza II,22507 Plymouth Rd,48239,Nicole Simone Chaney-Fakhouro,209347,Fixed Establishment,1970/01/01 00:00:00+00,Food Service Establishment,Open,,180,1781
-83.0693521018043,42.4265122120905,51623284,Pryor's Fine Foods,18035 Conant St,48234,Tameka King,PS081820,Fixed Establishment,1970/01/01 00:00:00+00,Food Service Establishment,Open,,90.0,1782
-83.1206502263223,42.3000207180516,469,Puerto Rican Club,8050 Fort St W,48209,Ramos Cristino,081147,Fixed Establishment,2016/04/27 00:00:00+00,Food Service Establishment,Open,,365,1783
-82.9988302413101,42.4404840633415,1171,Pulaski Elementary / Middle School,19725 Strasburg St,48205,Detroit Board of Education,035257,Fixed Establishment,2019/04/15 00:00:00+00,Public School,Open,Medium,210,1784
-83.0465971773795,42.334640551952,4972,Punch Bowl 360 Bar,1331 Broadway St,48226,Punch Bowl Detroit LLC,079691,Fixed Establishment,2020/04/08 00:00:00+00,Food Service Establishment,Open,,180,1785
-83.1413622407555,42.4371858429912,1469,Noni's Sherwood Grille,19700 Livernois Ave,48221,Gjeto Vulaj,035656,Fixed Establishment,2019/04/29 00:00:00+00,Food Service Establishment,Open,Medium,180,1786
-83.1387947550621,42.4272522600508,1174,Palmer Park Preparatory Academy,3901 Margareta St,48221,Detroit Board of Education,035260,Fixed Establishment,2020/06/01 00:00:00+00,Public School,Open,,210,1787
-82.9414053208901,42.3738104935089,5406,Norma G's Detroit,14628 E Jefferson Ave,48215,Lester Gouvia,226565,Mobile Food Commissary,2019/04/16 00:00:00+00,Food Service Establishment,Open,High,180,1788
-83.0912021505483,42.444856642878,672,Shelly's Smoking Sausage,2727-31 Russell St,48207,Shelly L. Shepherd,034611,Mobile Food Establishment,2018/05/18 00:00:00+00,LHD - Mobile Food Establishmen,Seasonal,,210,1789
-83.0419474866892,42.366921643681,330,Raven Lounge & Restaurant,5145 Chene St,48211,Tommie L. Stephens,229502,Fixed Establishment,2020/04/22 00:00:00+00,Food Service Establishment,Open,High,180,1790
-83.0631208938185,42.3481665575518,51622663,SheWolf Pastificio & Bar,438 Selden St,48201,Anthony Lombardo,229218,Fixed Establishment,2020/05/13 00:00:00+00,Food Service Establishment,Open,High,180,1791
-83.1985829633316,42.4157672941484,2026,Palushaj's Olympia Coney Island,15425 W McNichols Rd,48235,Palushaj's Olympia Coney Islan,049750,Fixed Establishment,2019/05/01 00:00:00+00,Food Service Establishment,Open,,180,1792
-83.2783912245506,42.4278281302949,3885,Ray's Pizza & Chicken,19005 Telegraph Rd,48219,Rayyan Abu Rayyan,065278,Fixed Establishment,2020/04/16 00:00:00+00,Food Service Establishment,Open,Medium,365,1793
-83.065527099579,42.3509793431439,4919,Shinola Coffee Bar,441 W Canfield St,48202,Shinola Detroit LLC,080848,Fixed Establishment,2019/05/01 00:00:00+00,Food Service Establishment,Open,Medium,365,1794
-83.0512711109045,42.3368797735899,4859,Norte,22 W Adams,48226,Dominick Yono,,Fixed Establishment,1970/01/01 00:00:00+00,Food Service Establishment,Permanently Closed,,180,1795
-83.2242634032944,42.4016314623381,1562,Panda Chinese Restaurant,18614 Fenkell Ave,48223,Hung Kun Yeung,035803,Fixed Establishment,2019/04/29 00:00:00+00,Food Service Establishment,Open,High,180,1796
-83.0031426253911,42.4347042946177,5338,R & D One Stop Meals,11811 E Seven Mile Rd,48205,Ricky R. Woods,209342,Fixed Establishment,1970/01/01 00:00:00+00,Food Service Establishment,Open,High,180,1797
-83.0484554476476,42.3343949290098,51622701,Shinola Hotel- Banquet Kitchen,1400 Woodward Ave,48226,1400 Webward Ave LLC,233742,Fixed Establishment,2019/04/23 00:00:00+00,Food Service Establishment,Open,High,180,1798
-83.264887108701,42.3718134226914,1524,North American Indian Association,22720 Plymouth Rd,48239,North American Indian Associat,073176,Fixed Establishment,1970/01/01 00:00:00+00,Food Service Establishment,Temporarily Closed,,365,1799
-83.039317777391,42.4234897915277,550,"Pandora's Boxx, LLC",6221 E Davison Ave,48212,Viola Mines,053571,Fixed Establishment,2015/05/15 00:00:00+00,Food Service Establishment,Open,,365,1800
-83.0425205184156,42.3330162765593,5430,Ready Player One,407 E Fort St. ,48226,Mohamed Badaoui,220236,Fixed Establishment,2019/04/22 00:00:00+00,Food Service Establishment,Open,High,180,1801
-83.0484554476476,42.3343949290098,51622703,Shinola Hotel-Birdie Room,1400 Woodward Ave,48226,1400 Webward Ave LLC,238085,Fixed Establishment,2019/04/23 00:00:00+00,Food Service Establishment,Open,High,180,1802
-82.9637928415502,42.378348508943,3893,Northeast Guidance Center,2900 Conner St,48215,Northeast Guidance Center,064473,Fixed Establishment,2020/05/04 00:00:00+00,Food Service Establishment,,,180,1803
-83.0397650584525,42.3290278798544,5127,Panera Bread-RenCen,400 Renaissance Center,48243,Panera Bread LLC,220257,Fixed Establishment,2019/05/02 00:00:00+00,Food Service Establishment,Open,High,180,1804
-83.0649776396456,42.3270319087226,5174,Red Dunn/ Events,1331 Trumbull Ave,48216,Barry Caplan,200077,Fixed Establishment,2020/04/22 00:00:00+00,Food Service Establishment,Open,High,180,1805
-83.0484554476476,42.3343949290098,51622886,Shinola Hotel- Evening Bar,1400 Woodward Ave,48226,1400 Webward Ave LLC,233681,Fixed Establishment,1970/01/01 00:00:00+00,Food Service Establishment,Open,High,180,1806
-83.0766842373915,42.3669182215647,662,Northern Lights Lounge,660 W Baltimore St,48202,"Northern Lights Lounge, LLC",065478,Fixed Establishment,2020/06/24 00:00:00+00,Food Service Establishment,Open,High,180,1807
-83.0530736164547,42.3363202890813,51622656,Pao,114 W Adams Ave Ste. A,48226,Joe Barbat ,237720,Fixed Establishment,2020/06/26 00:00:00+00,Food Service Establishment,Open,High,180,1808
-83.0569670038293,42.3506689853658,5192,"Papa Joe's Gourmet Market DMC, LLC",3990 John R St,48201,Anthony J. Curtis,200074,Fixed Establishment,2020/04/20 00:00:00+00,Food Service Establishment,Open,High,180,1809
-83.0863468848968,42.3678739723657,5410,Papa Joe's Gourmet Market Henry Ford LLC,2799 W Grand Blvd,48202,Tony Curtis,220240,Fixed Establishment,2019/04/12 00:00:00+00,Food Service Establishment,Open,High,180,1810
-82.9112494966398,42.4162935668752,4985,Papa John's Pizza,19001 Mack Ave,48236,Mike Venditti,080074,Fixed Establishment,2019/05/01 00:00:00+00,Food Service Establishment,Plan Review,,365,1811
-82.977490756346,42.435264126231,2019,Papa's Pizza,14308 Gratiot Ave,48205,Naiel Almaki,061968,Fixed Establishment,1970/01/01 00:00:00+00,Food Service Establishment,Open,,180,1812
-83.2088996211946,42.3966835599704,5165,Papa's Pizza,16501 Grand River Ave,48227,Rafat Sawa,082647,Fixed Establishment,2019/04/29 00:00:00+00,Food Service Establishment,Open,Medium,365,1813
-83.0324602523111,42.3340768108051,5297,Papa's Pizza,1405 E Jefferson Ave,48207,Phil Al-Maki,218119,Fixed Establishment,2018/04/26 00:00:00+00,Food Service Establishment,Open,High,180,1814
-83.0872155737428,42.3654510204952,4332,Papa's Pizza,2697 W Grand Blvd,48208,Phil Almaki,202872,Fixed Establishment,2019/07/18 00:00:00+00,Food Service Establishment,Open,Medium,365,1815
-82.9359899448791,42.4169910189944,3571,Papa's Pizza ,17137 Harper Ave,48224,Robert Bashi,064477,Fixed Establishment,1970/01/01 00:00:00+00,Food Service Establishment,Open,,365,1816
-83.1463123002291,42.4317606180005,5078,"Papa's Pizza - JNL Pizzaria, Inc.",7410 W Seven Mile Rd,48221,Nihad Stephan,081144,Fixed Establishment,1970/01/01 00:00:00+00,Food Service Establishment,Open,High,180,1817
-83.1388231391302,42.3309345465775,1283,Papa's Pizza & Subs,7801 Michigan Ave,4821,Selma Mustafa,035394,Fixed Establishment,2019/05/06 00:00:00+00,Food Service Establishment,Open,High,180,1818
-82.9521589624265,42.4350834617645,2243,Papa's Restaurant and Coney Island,19130 Kelly Rd,48224,Alfred Palushi,075142,Fixed Establishment,2015/04/13 00:00:00+00,Food Service Establishment,Open,Medium,180,1819
-83.0422715638094,42.3351941260827,388,Pappy's Bar and Grill,517 Monroe St,48226,Spiro Vamvakas,081574,Fixed Establishment,2019/04/26 00:00:00+00,Food Service Establishment,Open,High,180,1820
-83.1323353848757,42.3658198665949,1084,Paradise Chop Suey,9333 Grand River Ave,48204,Yuan H. Liang,053700,Fixed Establishment,2019/04/30 00:00:00+00,Food Service Establishment,Open,,180,1821
-82.9643411507417,42.4357202019443,5239,Paradise Fish & Chicken Market,15251 W Seven Mile Rd,48235,ABC Food Inc,202801,Fixed Establishment,2018/04/27 00:00:00+00,Food Service Establishment,Permanently Closed,High,180,1822
-83.0487332067335,42.3357362970145,51622844,Paramita Sound,1515 Broadway Suite C,48226,Andrey Douthard,241595,Fixed Establishment,2019/05/06 00:00:00+00,Food Service Establishment,Open,High,180,1823
-83.0525900524389,42.3366237606009,3996,Park Bar,2040 Park Ave,48201,"The Park Bar, LLC",078369,Fixed Establishment,2017/05/05 00:00:00+00,Food Service Establishment,Permanently Closed,High,180,1824
-83.2656524553567,42.3573076282816,261,Park-Joy Bar,23220 Joy Rd,48239,Albert A. Acker Inc,069044,Fixed Establishment,1970/01/01 00:00:00+00,Food Service Establishment,Open,Medium,180,1825
-83.0660600835118,42.3604946995935,51622667,Park Shelton Pizza,"15 E Kirby St., Suite 115",48202,JenniferStark/MaureenMcNamara,229307,Fixed Establishment,2018/06/05 00:00:00+00,Food Service Establishment,Open,Medium,365,1826
-83.0681254801316,42.3735140204646,785,Parks Old Style Bar-B-Q ,7444 Beaubien St,48202,Parks Old Style Bar-B-Q Inc.,034804,Fixed Establishment,2020/04/20 00:00:00+00,Food Service Establishment,Open,High,180,1827
-83.0272706894063,42.3438218076874,1251,Parkview Place,1401 Chene St,48207,"ABDULE C. ULLSA, Prop. Mgr.",221058,Fixed Establishment,2019/04/28 00:00:00+00,Food Service Establishment,Open,Medium,365,1828
-83.0606806976043,42.3520880557031,2821,Passport Pizza,4200 Woodward Ave,48201,Vincent Gircalone,070444,Fixed Establishment,2017/04/25 00:00:00+00,Food Service Establishment,Open,Medium,365,1829
-83.2134460469498,42.4154374459523,5077,Pasta Bowl,17301 W McNichols Rd,48235,Musheya Glenn,081162,Fixed Establishment,2017/05/28 00:00:00+00,Food Service Establishment,Open,High,180,1830
-83.1432740524111,42.4381946256808,1243,Pasteur Elementary School,19811 Stoepel St,48221,Detroit Board of Education,035344,Fixed Establishment,2020/06/01 00:00:00+00,Public School,Open,,210,1831
-83.1372822337705,42.2631072021464,4979,Pathway Academy,11340-43 E Jefferson Ave,48214,Detroit Board of Education,202852,Fixed Establishment,2020/06/01 00:00:00+00,Public School,Open,Medium,210,1832
-83.1378730189019,42.3094085133285,3397,Patton Recreation Center,2301 Woodmere St,48209,Detroit Parks and Recreation,078645,Fixed Establishment,2014/04/25 00:00:00+00,Food Service Establishment,Open,,180,1833
-83.1274404981302,42.4145088680505,1119,Paul Roberson/ Malcolm X. Academy,2585 Grove St,48221,Detroit Board of Education,035196,Fixed Establishment,2020/06/01 00:00:00+00,Public School,Open,,210,1834
-83.1236288601414,42.3126854272673,279,Pauls Pizzeria,7635 W Vernor,48209,"Grossi, John A.",033945,Fixed Establishment,2020/05/22 00:00:00+00,Food Service Establishment,Open,Medium,365,1835
-83.0412654659625,42.335154878034,1261,Pegasus Taverna,558 Monroe St,48226,Pegasus Greektown Inc.,035368,Fixed Establishment,2019/04/18 00:00:00+00,Food Service Establishment,Open,High,180,1836
-83.1595500099015,42.4142011321417,51622895,Peggy's Place (COTS),16630 Wyoming Ave,48221,Coalition On Temporary Shelter,236355,Fixed Establishment,2020/08/21 00:00:00+00,Food Service Establishment,Open,High,180,1837
-82.9731831926248,42.4420564048659,701,Peking Chinese Restaurant,14855 Gratiot Ave,48205,Kai Ran Lin,065942,Fixed Establishment,2019/04/28 00:00:00+00,Food Service Establishment,Open,High,180,1838
-83.013834722449,42.3419692761249,503,Peking Express,3444 E Jefferson Ave,48207,Dong Sheng Shi,218126,Fixed Establishment,2020/04/16 00:00:00+00,Food Service Establishment,Open,Low,180,1839
-83.2058492802563,42.4394166220345,51622825,Pembroke Academy,19940 Mansfield St,48235,National Heritage Academy,229273,Fixed Establishment,2019/04/26 00:00:00+00,Charter School,Open,High,210,1840
-83.0484554476476,42.3343949290098,51622882,Penny Red's,1400 Woodward Ave,48226,Webward Ave LLC,236358,Fixed Establishment,2019/03/06 00:00:00+00,Food Service Establishment,Open,High,180,1841
-83.2475167534629,42.4434796195828,2775,Penthouse,20771 W Eight Mile Rd,48219,ABCDE LAND LLC,074704,Fixed Establishment,2019/04/15 00:00:00+00,Food Service Establishment,Temporarily Closed,,180,1842
-83.1387929647198,42.3603743038062,3644,Penthouse Lounge,8867 Livernois Ave,48204,Boyd Jones,060747,Fixed Establishment,2019/04/30 00:00:00+00,Food Service Establishment,Open,High,530,1843
-82.9382593111707,42.3811717809159,51623171,Peoples Pierogi (Oakland County),1161 Beaconsfield,4823,Sheryl Gregoire,237918,Special Transitory Food Unit,1970/01/01 00:00:00+00,LHD - Special Transitory Food,Open,,90.0,1844
-83.1558152326667,42.2749644250154,2245,Perfect Beat,1941 Fort St S,48217,Robert L. Thornton,078815,Fixed Establishment,2019/06/20 00:00:00+00,Food Service Establishment,Open,,365,1845
-83.0643213834996,42.4320863855948,888,Pershing Senior High,18875 Ryan Rd,48234,Board of Education,034922,Fixed Establishment,2019/04/15 00:00:00+00,Public School,Open,,210,1846
-83.0774749416911,42.3255513488315,51622959,Peso Bar,2547 Bagley Street,48216,Christine Driscoll,236616,Fixed Establishment,2020/07/29 00:00:00+00,Food Service Establishment,Open,High,180,1847
-83.0603143188174,42.344286232238,5094,Peterboro,420 Peterboro St,48201,Charles Inchaustegui,082993,Fixed Establishment,2019/04/27 00:00:00+00,Food Service Establishment,Open,High,180,1848
-83.0484554476476,42.3343949290098,51622881,Shinola Hotel- San Morello,1400 Woodward Ave,48226,1400 Webward Ave LLC,233682,Fixed Establishment,2019/04/23 00:00:00+00,Food Service Establishment,Open,High,180,1849
-83.0484554476476,42.3343949290098,51622702,Shinola Hotel- WW Basement Kitchen,1400 Woodward Ave,48226,1400 Webward LLC,232783,Fixed Establishment,2019/04/23 00:00:00+00,Food Service Establishment,Open,High,180,1850
-83.1776219951905,42.4168475086829,2362,Shirley Nelson's E & S Carryout,13400 W McNichols Rd,48235,Delora Carter,043499,Fixed Establishment,1970/01/01 00:00:00+00,Food Service Establishment,Open,High,180,1851
-83.0492616577673,42.3336709266943,5155,Shopper's Lounge DBA Queens Bar,35 E Grand River Ave,48226,Paul Howard,200075,Fixed Establishment,2019/05/02 00:00:00+00,Food Service Establishment,Open,High,180,1852
-83.1644849309659,42.3416098188404,5215,Showtime Ice Cream,6902 Pinehurst ,48126,Younes ALfaghi,038487,Mobile Food Establishment,2019/05/01 00:00:00+00,LHD - Mobile Food Establishmen,Seasonal,Medium,395,1853
-83.0876849928861,42.3236571176225,963,Sicily's Pizza,3554 W Vernor,48216,"Beyodoun Investment, Inc.",035005,Fixed Establishment,2020/05/11 00:00:00+00,Food Service Establishment,Open,,365,1854
-83.2572117888274,42.4173714717661,3593,Redford Theater,17360 Lahser Rd,48219,Motor City Theatre Organ Socie,059947,Fixed Establishment,2019/05/01 00:00:00+00,Food Service Establishment,Open,,365,1855
-82.9138386209517,42.4102316865887,51622780,Side Dish,18441 Mack Ave,48236,"Margaret M. Sulek, Pres.",229357,Fixed Establishment,2020/06/20 00:00:00+00,Food Service Establishment,Open,,180,1856
-83.2618593783583,42.4425584772799,754,Northland Roller Rink,22311 W Eight Mile Rd,48219,Nthlnd Roller Rnk/Larry Masumy,034760,Fixed Establishment,2020/04/16 00:00:00+00,Food Service Establishment,Open,,365,1857
-83.2234862087583,42.40729451314,601,North Rosedale Park Civic Association,18445 Scarsdale St,48223,N. Rosedale Park Civic Assoc.,034488,Fixed Establishment,2019/05/01 00:00:00+00,Food Service Establishment,Open,Medium,365,1858
-83.1694860920028,42.4230561802604,1705,"Northwest Community Programs, Inc.",18100 Meyers,48235,City of Detroit,078833,Fixed Establishment,2019/05/02 00:00:00+00,Food Service Establishment,Open,Low,365,1859
-83.0242723663128,42.4431693158969,1478,Nortown Dairy Bar,20018 Van Dyke Ave,48234,NORTOWN ENTERPRISES INC,035677,Fixed Establishment,2016/04/22 00:00:00+00,Food Service Establishment,Temporarily Closed,,365,1860
-82.9784061225525,42.388947854034,3412,Number 1 Chinese Restaurant,11918 E Warren Ave,48214,Yueer Wang,249349,Fixed Establishment,2020/03/23 00:00:00+00,Food Service Establishment,Open,,180,1861
-83.0743872119724,42.4343094332267,3621,Nunn's Bar-B-Que Restaurant II,19196 Conant Ave,48234,Nunn's Bar-B-Que Restaurant II,060499,Fixed Establishment,1970/01/01 00:00:00+00,Food Service Establishment,Open,Medium,180,1862
-83.2579233578387,42.442790251371,2722,Nu Wave Fish & Chicken,21729 W Eight Mile Rd,48219,Karim Bayyouk,046754,Fixed Establishment,2020/05/07 00:00:00+00,Food Service Establishment,Open,,180,1863
-83.1889595722043,42.4161625416009,3520,Nu Wave Fish & Chicken,14541 W McNichols Rd,48235,Karim Bayyouk,056877,Fixed Establishment,1970/01/01 00:00:00+00,Food Service Establishment,Open,,180,1864
-83.1946272858769,42.4453029673177,2776,Nu Wave Fish & Chicken,15030 E Eight Mile Rd,48205,Karim Bayyouk,049593,Fixed Establishment,1970/01/01 00:00:00+00,Food Service Establishment,Open,Medium,180,1865
-83.1266188962764,42.3917498395328,3415,Nu Wave Fish & Chicken,2970 W Davison Ave,48238,KB Restaurant #5 Inc,063598,Fixed Establishment,2019/04/12 00:00:00+00,Food Service Establishment,New Owner/Complete Reconstruct,,180,1866
-83.2785212044841,42.4300153592615,4318,Nu Wave Fish & Chicken,19125 Telegraph Rd,48219,Karim Bayyouk,071070,Fixed Establishment,2020/04/22 00:00:00+00,Food Service Establishment,Open,High,180,1867
-83.0588338853477,42.3891295537755,5214,NYC Yogurt,2261 Faber St,48212,Nagi K. Pady,202868,Mobile Food Establishment,1970/01/01 00:00:00+00,,,High,180,1868
-83.0398279917263,42.3908326808039,5342,Oakland International Academy,6111 Miller St,48211,Oakland International Academy,208210,Fixed Establishment,2016/08/02 00:00:00+00,Non-Public School,,Medium,210,1869
-83.0426695713792,42.3898169537632,5344,Oakland International Academy,8228 Conant St,48211,Oakland International Academy,208208,Fixed Establishment,2016/08/02 00:00:00+00,Non-Public School,,Medium,210,1870
-83.0410557776156,42.390654474489,5343,Oakland International Academy,4001 Miller St,,Oakland International Academy,208207,Fixed Establishment,2016/08/02 00:00:00+00,Non-Public School,,Medium,210,1871
-83.0672364273763,42.4469183838129,51622449,Ocean Fish & Chicken,3732 E Eight Mile,48234,Ocean Fish LLC,218118,Fixed Establishment,1970/01/01 00:00:00+00,Food Service Establishment,Open,High,180,1872
-83.0785824988594,42.3782469045685,5267,Ocean Splash Fish & Chicken,8528 Woodward Ave,48202,Hamdi Alahalmi,203382,Fixed Establishment,2016/04/26 00:00:00+00,Food Service Establishment,Open,High,180,1873
